지역,시험종류,연도,회차,시험구분,임용예정기관,직군,직렬,직류,직급,대상,선발예정인원,접수인원,경쟁률(접수/선발),응시인원,응시율(%),경쟁률(응시/선발),필기합격인원,합격선,합격선기준,양성평등합격선,원본파일명,비고
부산,공무원,2023,1회,공개경쟁,,행정직군,사회복지,사회복지,9급,일반,100,1129,11.3:1,865,76.6,8.7:1,115,80.00,과목평균,,2023년도 제1회 부산광역시 지방공무원 임용 필기시험(최종).hwpx,
부산,공무원,2023,1회,공개경쟁,,행정직군,사회복지,사회복지,9급,장애인,7,41,5.9:1,35,85.4,5.0:1,4,61.00,과목평균,,2023년도 제1회 부산광역시 지방공무원 임용 필기시험(최종).hwpx,
부산,공무원,2023,1회,공개경쟁,,행정직군,사회복지,사회복지,9급,저소득층,4,55,13.8:1,42,76.4,10.5:1,5,74.00,과목평균,,2023년도 제1회 부산광역시 지방공무원 임용 필기시험(최종).hwpx,
부산,공무원,2023,1회,공개경쟁,,행정직군,사서,사서,9급,일반,6,237,39.5:1,168,70.9,28.0:1,8,91.00,과목평균,,2023년도 제1회 부산광역시 지방공무원 임용 필기시험(최종).hwpx,
부산,공무원,2023,1회,공개경쟁,,행정직군,속기,속기,9급,일반,1,10,10.0:1,8,80.0,8.0:1,2,80.00,과목평균,,2023년도 제1회 부산광역시 지방공무원 임용 필기시험(최종).hwpx,
부산,공무원,2023,1회,공개경쟁,,기술직군,공업,일반기계,9급,일반,30,205,6.8:1,140,68.3,4.7:1,32,81.00,과목평균,,2023년도 제1회 부산광역시 지방공무원 임용 필기시험(최종).hwpx,
부산,공무원,2023,1회,공개경쟁,,기술직군,공업,일반기계,9급,장애인,3,6,2.0:1,6,100.0,2.0:1,1,58.00,과목평균,,2023년도 제1회 부산광역시 지방공무원 임용 필기시험(최종).hwpx,
부산,공무원,2023,1회,공개경쟁,,기술직군,공업,일반전기,9급,일반,36,203,5.6:1,134,66.0,3.7:1,46,82.00,과목평균,,2023년도 제1회 부산광역시 지방공무원 임용 필기시험(최종).hwpx,
부산,공무원,2023,1회,공개경쟁,,기술직군,공업,일반전기,9급,장애인,4,3,0.8:1,1,33.3,0.2:1,1,67.00,과목평균,,2023년도 제1회 부산광역시 지방공무원 임용 필기시험(최종).hwpx,
부산,공무원,2023,1회,공개경쟁,,기술직군,공업,일반화공,9급,일반,21,112,5.3:1,94,83.9,4.5:1,26,86.00,과목평균,,2023년도 제1회 부산광역시 지방공무원 임용 필기시험(최종).hwpx,
부산,공무원,2023,1회,공개경쟁,,기술직군,공업,일반화공,9급,장애인,2,0,,0,,,0,,과목평균,,2023년도 제1회 부산광역시 지방공무원 임용 필기시험(최종).hwpx,
부산,공무원,2023,1회,공개경쟁,,기술직군,녹지,산림자원,9급,일반,15,8,0.5:1,,,,,,과목평균,,2023년도 제1회 부산광역시 지방공무원 임용 필기시험(최종).hwpx,
부산,공무원,2025,1회,공개경쟁,,행정직군,행정,일반행정,9급,일반,77,3789,49.2:1,2779,73.3,36.1:1,78,92,과목평균,,2025년도 제1회 부산광역시 지방공무원 임용 필기시험 합격선(게시용).hwpx,
부산,공무원,2025,1회,공개경쟁,,행정직군,행정,일반행정,9급,장애인,11,101,9.2:1,65,64.4,5.9:1,11,62,과목평균,,2025년도 제1회 부산광역시 지방공무원 임용 필기시험 합격선(게시용).hwpx,
부산,공무원,2025,1회,공개경쟁,,행정직군,행정,일반행정,9급,저소득층,3,93,31.0:1,63,67.7,21.0:1,4,87,과목평균,,2025년도 제1회 부산광역시 지방공무원 임용 필기시험 합격선(게시용).hwpx,
부산,공무원,2025,1회,공개경쟁,,행정직군,세무,지방세,9급,일반,22,694,31.5:1,439,63.3,20.0:1,22,86,과목평균,,2025년도 제1회 부산광역시 지방공무원 임용 필기시험 합격선(게시용).hwpx,
부산,공무원,2025,1회,공개경쟁,,행정직군,세무,지방세,9급,장애인,3,10,3.3:1,5,50.0,1.7:1,1,80,과목평균,,2025년도 제1회 부산광역시 지방공무원 임용 필기시험 합격선(게시용).hwpx,
부산,공무원,2025,1회,공개경쟁,,행정직군,세무,지방세,9급,저소득층,1,18,18.0:1,11,61.1,11.0:1,2,67,과목평균,,2025년도 제1회 부산광역시 지방공무원 임용 필기시험 합격선(게시용).hwpx,
부산,공무원,2025,1회,공개경쟁,,행정직군,전산,전산,9급,일반,2,185,92.5:1,96,51.9,48.0:1,4,92,과목평균,,2025년도 제1회 부산광역시 지방공무원 임용 필기시험 합격선(게시용).hwpx,
부산,공무원,2025,1회,공개경쟁,,행정직군,사회복지,사회복지,9급,일반,5,490,98.0:1,348,71.0,69.6:1,9,88,과목평균,,2025년도 제1회 부산광역시 지방공무원 임용 필기시험 합격선(게시용).hwpx,
부산,공무원,2025,1회,공개경쟁,,행정직군,사서,사서,9급,일반,3,164,54.7:1,102,62.2,34.0:1,5,86,과목평균,,2025년도 제1회 부산광역시 지방공무원 임용 필기시험 합격선(게시용).hwpx,
부산,공무원,2025,1회,공개경쟁,,행정직군,속기,속기,9급,일반,2,14,7.0:1,12,85.7,6.0:1,4,81,과목평균,,2025년도 제1회 부산광역시 지방공무원 임용 필기시험 합격선(게시용).hwpx,
부산,공무원,2025,1회,공개경쟁,,기술직군,공업,일반기계,9급,일반,10,151,15.1:1,93,61.6,9.3:1,12,89,과목평균,,2025년도 제1회 부산광역시 지방공무원 임용 필기시험 합격선(게시용).hwpx,
부산,공무원,2025,1회,공개경쟁,,기술직군,공업,일반기계,9급,장애인,1,2,2.0:1,2,100.0,2.0:1,0,0,과목평균,,2025년도 제1회 부산광역시 지방공무원 임용 필기시험 합격선(게시용).hwpx,
부산,공무원,2025,1회,공개경쟁,,기술직군,공업,일반전기,9급,일반,5,100,20.0:1,63,63.0,12.6:1,7,82,과목평균,,2025년도 제1회 부산광역시 지방공무원 임용 필기시험 합격선(게시용).hwpx,
부산,공무원,2025,1회,공개경쟁,,기술직군,공업,일반화공,9급,일반,1,28,28.0:1,17,60.7,17.0:1,3,81,과목평균,,2025년도 제1회 부산광역시 지방공무원 임용 필기시험 합격선(게시용).hwpx,
부산,공무원,2025,1회,공개경쟁,,기술직군,농업,일반농업,9급,일반,1,39,39.0:1,21,53.8,21.0:1,3,91,과목평균,,2025년도 제1회 부산광역시 지방공무원 임용 필기시험 합격선(게시용).hwpx,
부산,공무원,2025,1회,공개경쟁,,기술직군,녹지,산림자원,9급,일반,1,18,18.0:1,11,61.1,11.0:1,3,77,과목평균,,2025년도 제1회 부산광역시 지방공무원 임용 필기시험 합격선(게시용).hwpx,
부산,공무원,2025,1회,공개경쟁,,기술직군,녹지,조경,9급,일반,1,35,35.0:1,15,42.9,15.0:1,3,77,과목평균,,2025년도 제1회 부산광역시 지방공무원 임용 필기시험 합격선(게시용).hwpx,
부산,공무원,2025,1회,공개경쟁,,기술직군,보건,보건,9급,일반,1,143,143.0:1,116,81.1,116.0:1,2,99,과목평균,,2025년도 제1회 부산광역시 지방공무원 임용 필기시험 합격선(게시용).hwpx,
부산,공무원,2025,1회,공개경쟁,,기술직군,식품위생,식품위생,9급,일반,2,88,44.0:1,63,71.6,31.5:1,4,96,과목평균,,2025년도 제1회 부산광역시 지방공무원 임용 필기시험 합격선(게시용).hwpx,
부산,공무원,2025,1회,공개경쟁,,기술직군,간호,간호,9급,일반,2,213,106.5:1,155,72.8,77.5:1,4,96,과목평균,,2025년도 제1회 부산광역시 지방공무원 임용 필기시험 합격선(게시용).hwpx,
부산,공무원,2025,1회,공개경쟁,,기술직군,환경,일반환경,8급,일반,5,109,21.8:1,77,70.6,15.4:1,6,87,과목평균,,2025년도 제1회 부산광역시 지방공무원 임용 필기시험 합격선(게시용).hwpx,
부산,공무원,2023,2회,공개경쟁,,행정직군,행정,일반행정,7급,일반,7,1539,219.9:1,830,53.9,118.6:1,12,95.00,과목평균,,2023년도 제2회 부산광역시 지방공무원 임용 필기시험 합격선(게시).pdf,
부산,공무원,2024,2회,공개경쟁,,행정직군,행정,일반행정,7급,일반,5,585,117.0:1,10,1.7,2.0:1,94.00,,과목평균,,2024년도 제2회 부산광역시 지방공무원 임용 필기시험 합격선(게시).pdf,
부산,공무원,2025,2회,공개경쟁,,,행정,일반행정,7급,일반,10,,,564,,56.4:1,14,87,과목평균,,2025년도 제2회 부산광역시 지방공무원 임용 필기시험 합격선.hwp,
대구,공무원,2023,2회,공개경쟁,,,행정,일반행정,9급,일반,220,4197,19.1:1,3086,73.5,14.0:1,259,90,과목평균,,2023(붙임3) 합격선(제2회 지방공무원 임용 필기시험).hwp,
대구,공무원,2023,2회,공개경쟁,,,행정,일반행정,9급,저소득층,8,109,13.6:1,72,66.1,9.0:1,9,85,과목평균,,2023(붙임3) 합격선(제2회 지방공무원 임용 필기시험).hwp,
대구,공무원,2023,2회,공개경쟁,,,행정,일반행정,9급,장애인,14,119,8.5:1,89,74.8,6.4:1,16,52,과목평균,,2023(붙임3) 합격선(제2회 지방공무원 임용 필기시험).hwp,
대구,공무원,2023,2회,공개경쟁,,,세무,지방세,9급,일반,10,492,49.2:1,345,70.1,34.5:1,15,84,과목평균,,2023(붙임3) 합격선(제2회 지방공무원 임용 필기시험).hwp,
대구,공무원,2023,2회,공개경쟁,,,전산,전산,9급,일반,11,186,16.9:1,116,62.4,10.5:1,15,79,과목평균,,2023(붙임3) 합격선(제2회 지방공무원 임용 필기시험).hwp,
대구,공무원,2023,2회,공개경쟁,,,사회복지,사회복지,9급,일반,18,648,36.0:1,480,74.1,26.7:1,25,86,과목평균,,2023(붙임3) 합격선(제2회 지방공무원 임용 필기시험).hwp,
대구,공무원,2023,2회,공개경쟁,,,사회복지,사회복지,9급,장애인,2,20,10.0:1,17,85.0,8.5:1,1,53,과목평균,,2023(붙임3) 합격선(제2회 지방공무원 임용 필기시험).hwp,
대구,공무원,2023,2회,공개경쟁,,,속기,속기,9급,일반,1,13,13.0:1,9,69.2,9.0:1,3,69,과목평균,,2023(붙임3) 합격선(제2회 지방공무원 임용 필기시험).hwp,
대구,공무원,2023,2회,공개경쟁,,,공업,일반기계,9급,일반,9,149,16.6:1,97,65.1,10.8:1,13,84,과목평균,,2023(붙임3) 합격선(제2회 지방공무원 임용 필기시험).hwp,
대구,공무원,2023,2회,공개경쟁,,,공업,일반전기,9급,일반,21,173,8.2:1,104,60.1,5.0:1,25,80,과목평균,,2023(붙임3) 합격선(제2회 지방공무원 임용 필기시험).hwp,
대구,공무원,2023,2회,공개경쟁,,,농업,일반농업,9급,일반,6,80,13.3:1,60,75.0,10.0:1,9,93,과목평균,,2023(붙임3) 합격선(제2회 지방공무원 임용 필기시험).hwp,
대구,공무원,2023,2회,공개경쟁,,,농업,축산,9급,일반,4,31,7.8:1,23,74.2,5.8:1,7,79,과목평균,,2023(붙임3) 합격선(제2회 지방공무원 임용 필기시험).hwp,
대구,공무원,2023,2회,공개경쟁,,,녹지,산림자원,9급,일반,4,88,22.0:1,66,75.0,16.5:1,7,89,과목평균,,2023(붙임3) 합격선(제2회 지방공무원 임용 필기시험).hwp,
대구,공무원,2023,2회,공개경쟁,,,보건진료,보건진료,9급,일반,2,229,114.5:1,168,73.4,84.0:1,5,89,과목평균,,2023(붙임3) 합격선(제2회 지방공무원 임용 필기시험).hwp,
대구,공무원,2023,2회,공개경쟁,,,환경,일반환경,9급,일반,4,95,23.8:1,69,72.6,17.2:1,7,90,과목평균,,2023(붙임3) 합격선(제2회 지방공무원 임용 필기시험).hwp,
대구,공무원,2023,2회,공개경쟁,,,시설,일반토목,9급,일반,18,221,12.3:1,159,71.9,8.8:1,25,76,과목평균,,2023(붙임3) 합격선(제2회 지방공무원 임용 필기시험).hwp,
대구,공무원,2023,2회,공개경쟁,,,방송통신,통신기술,9급,일반,13,98,7.5:1,67,68.4,5.2:1,15,68,과목평균,,2023(붙임3) 합격선(제2회 지방공무원 임용 필기시험).hwp,
대구,공무원,2023,3회,공개경쟁,,,행정,일반행정,7급,일반,12,1338,111.5:1,777,58.1,64.8:1,16,94,과목평균,,2023(붙임2) 합격선(제3회 지방공무원 임용 필기시험) (1).hwp,
대구,공무원,2024,3회,공개경쟁,,,행정,일반행정,7급,일반,6,1113,185.5:1,530,47.6,88.3:1,9,94,과목평균,,2024(붙임2) 합격선(제3회 지방공무원 임용 필기시험).hwp,
대구,공무원,2025,3회,공개경쟁,,,행정,일반행정,7급,일반,2,681,340.5:1,331,48.6,165.5:1,4,88,과목평균,,2025★(붙임2) 합격선(제3회 지방공무원 임용 필기시험).hwp,
대구,공무원,2024,2회,공개경쟁,,,행정,일반행정,9급,일반,62,3408,55.0:1,2563,75.2,41.3:1,84,90,과목평균,,2024합격선(2024년 제2회 지방공무원 임용 필기시험).pdf,
대구,공무원,2024,2회,공개경쟁,,,행정,일반행정,9급,저소득층,6,95,15.8:1,57,60.0,9.5:1,11,82,과목평균,,2024합격선(2024년 제2회 지방공무원 임용 필기시험).pdf,
대구,공무원,2024,2회,공개경쟁,,,행정,일반행정,9급,장애인,7,111,15.9:1,83,74.8,11.9:1,10,68,과목평균,,2024합격선(2024년 제2회 지방공무원 임용 필기시험).pdf,
대구,공무원,2024,2회,공개경쟁,,,세무,지방세,9급,일반,13,540,41.5:1,371,68.7,28.5:1,19,84,과목평균,,2024합격선(2024년 제2회 지방공무원 임용 필기시험).pdf,
대구,공무원,2024,2회,공개경쟁,,,전산,전산,9급,일반,8,236,29.5:1,162,68.6,20.2:1,10,87,과목평균,,2024합격선(2024년 제2회 지방공무원 임용 필기시험).pdf,
대구,공무원,2024,2회,공개경쟁,,,사회복지,사회복지,9급,일반,4,384,96.0:1,268,69.8,67.0:1,8,88,과목평균,,2024합격선(2024년 제2회 지방공무원 임용 필기시험).pdf,
대구,공무원,2024,2회,공개경쟁,,,사회복지,사회복지,9급,장애인,1,21,21.0:1,14,66.7,14.0:1,4,63,과목평균,,2024합격선(2024년 제2회 지방공무원 임용 필기시험).pdf,
대구,공무원,2024,2회,공개경쟁,,,사서,사서,9급,일반,5,98,19.6:1,54,55.1,10.8:1,7,80,과목평균,,2024합격선(2024년 제2회 지방공무원 임용 필기시험).pdf,
대구,공무원,2024,2회,공개경쟁,,,공업,일반기계,9급,일반,8,107,13.4:1,74,69.2,9.2:1,10,90,과목평균,,2024합격선(2024년 제2회 지방공무원 임용 필기시험).pdf,
대구,공무원,2024,2회,공개경쟁,,,공업,일반전기,9급,일반,7,128,18.3:1,90,70.3,12.9:1,8,89,과목평균,,2024합격선(2024년 제2회 지방공무원 임용 필기시험).pdf,
대구,공무원,2024,2회,공개경쟁,,,공업,일반화공,9급,일반,6,52,8.7:1,38,73.1,6.3:1,9,82,과목평균,,2024합격선(2024년 제2회 지방공무원 임용 필기시험).pdf,
대구,공무원,2024,2회,공개경쟁,,,농업,축산,9급,일반,2,30,15.0:1,23,76.7,11.5:1,4,74,과목평균,,2024합격선(2024년 제2회 지방공무원 임용 필기시험).pdf,
대구,공무원,2024,2회,공개경쟁,,,녹지,산림자원,9급,일반,4,98,24.5:1,72,73.5,18.0:1,7,88,과목평균,,2024합격선(2024년 제2회 지방공무원 임용 필기시험).pdf,
대구,공무원,2024,2회,공개경쟁,,,보건,보건,9급,일반,1,167,167.0:1,116,69.5,116.0:1,3,94,과목평균,,2024합격선(2024년 제2회 지방공무원 임용 필기시험).pdf,
대구,공무원,2024,2회,공개경쟁,,,간호,간호,8급,일반,1,136,136.0:1,103,75.7,103.0:1,3,91,과목평균,,2024합격선(2024년 제2회 지방공무원 임용 필기시험).pdf,
대구,공무원,2024,2회,공개경쟁,,,환경,일반환경,9급,일반,6,74,12.3:1,54,73.0,9.0:1,9,87,과목평균,,2024합격선(2024년 제2회 지방공무원 임용 필기시험).pdf,
대구,공무원,2024,2회,공개경쟁,,,시설,도시계획,9급,일반,7,53,7.6:1,34,64.2,4.9:1,8,78,과목평균,,2024합격선(2024년 제2회 지방공무원 임용 필기시험).pdf,
대구,공무원,2024,2회,공개경쟁,,,시설,일반토목,9급,일반,14,158,11.3:1,112,70.9,8.0:1,16,80,과목평균,,2024합격선(2024년 제2회 지방공무원 임용 필기시험).pdf,
대구,공무원,2024,2회,공개경쟁,,,시설,건축,9급,일반,5,89,17.8:1,54,60.7,10.8:1,7,80,과목평균,,2024합격선(2024년 제2회 지방공무원 임용 필기시험).pdf,
대구,공무원,2024,2회,공개경쟁,,,시설,지적,9급,일반,10,99,9.9:1,78,78.8,7.8:1,13,87,과목평균,,2024합격선(2024년 제2회 지방공무원 임용 필기시험).pdf,
대구,공무원,2024,2회,공개경쟁,,,방재안전,방재안전,9급,일반,2,30,15.0:1,19,63.3,9.5:1,4,86,과목평균,,2024합격선(2024년 제2회 지방공무원 임용 필기시험).pdf,
대구,공무원,2024,2회,공개경쟁,,,방송통신,통신기술,9급,일반,6,80,13.3:1,53,66.2,8.8:1,8,75,과목평균,,2024합격선(2024년 제2회 지방공무원 임용 필기시험).pdf,
대구,공무원,2025,2회,공개경쟁,,,행정,일반행정,9급,일반,45,2709,60.2:1,1899,70.1,42.2:1,62,92,과목평균,,2025★(붙임2) 2025년도 제2회 지방공무원 임용 필기시험 합격선 (2).pdf,
대구,공무원,2025,2회,공개경쟁,,,행정,일반행정,9급,저소득층,4,73,18.2:1,45,61.6,11.2:1,6,75,과목평균,,2025★(붙임2) 2025년도 제2회 지방공무원 임용 필기시험 합격선 (2).pdf,
대구,공무원,2025,2회,공개경쟁,,,행정,일반행정,9급,장애인,7,98,14.0:1,69,70.4,9.9:1,9,65,과목평균,,2025★(붙임2) 2025년도 제2회 지방공무원 임용 필기시험 합격선 (2).pdf,
대구,공무원,2025,2회,공개경쟁,,,세무,지방세,9급,일반,33,631,19.1:1,422,66.9,12.8:1,45,83,과목평균,,2025★(붙임2) 2025년도 제2회 지방공무원 임용 필기시험 합격선 (2).pdf,
대구,공무원,2025,2회,공개경쟁,,,세무,지방세,9급,저소득층,2,14,7.0:1,9,64.3,4.5:1,4,63,과목평균,,2025★(붙임2) 2025년도 제2회 지방공무원 임용 필기시험 합격선 (2).pdf,
대구,공무원,2025,2회,공개경쟁,,,세무,지방세,9급,장애인,5,2,0.4:1,1,50.0,0.2:1,0,,과목평균,,2025★(붙임2) 2025년도 제2회 지방공무원 임용 필기시험 합격선 (2).pdf,
대구,공무원,2025,2회,공개경쟁,,,전산,전산,9급,일반,9,328,36.4:1,196,59.8,21.8:1,10,93,과목평균,,2025★(붙임2) 2025년도 제2회 지방공무원 임용 필기시험 합격선 (2).pdf,
대구,공무원,2025,2회,공개경쟁,,,사회복지,사회복지,9급,일반,16,386,24.1:1,288,74.6,18.0:1,22,85,과목평균,,2025★(붙임2) 2025년도 제2회 지방공무원 임용 필기시험 합격선 (2).pdf,
대구,공무원,2025,2회,공개경쟁,,,사회복지,사회복지,9급,저소득층,1,15,15.0:1,11,73.3,11.0:1,2,59,과목평균,,2025★(붙임2) 2025년도 제2회 지방공무원 임용 필기시험 합격선 (2).pdf,
대구,공무원,2025,2회,공개경쟁,,,사회복지,사회복지,9급,장애인,2,23,11.5:1,15,65.2,7.5:1,2,58,과목평균,,2025★(붙임2) 2025년도 제2회 지방공무원 임용 필기시험 합격선 (2).pdf,
대구,공무원,2025,2회,공개경쟁,,,사서,사서,9급,일반,5,103,20.6:1,60,58.3,12.0:1,7,79,과목평균,,2025★(붙임2) 2025년도 제2회 지방공무원 임용 필기시험 합격선 (2).pdf,
대구,공무원,2025,2회,공개경쟁,,,속기,속기,9급,일반,3,26,8.7:1,15,57.7,5.0:1,5,77,과목평균,,2025★(붙임2) 2025년도 제2회 지방공무원 임용 필기시험 합격선 (2).pdf,
대구,공무원,2025,2회,공개경쟁,,,공업,일반기계,9급,일반,20,129,6.5:1,79,61.2,4.0:1,24,70,과목평균,,2025★(붙임2) 2025년도 제2회 지방공무원 임용 필기시험 합격선 (2).pdf,
대구,공무원,2025,2회,공개경쟁,,,공업,일반전기,9급,일반,18,135,7.5:1,82,60.7,4.6:1,22,78,과목평균,,2025★(붙임2) 2025년도 제2회 지방공무원 임용 필기시험 합격선 (2).pdf,
대구,공무원,2025,2회,공개경쟁,,,공업,일반화공,9급,일반,6,77,12.8:1,55,71.4,9.2:1,8,85,과목평균,,2025★(붙임2) 2025년도 제2회 지방공무원 임용 필기시험 합격선 (2).pdf,
대구,공무원,2025,2회,공개경쟁,,,농업,일반농업,9급,일반,3,82,27.3:1,49,59.8,16.3:1,5,93,과목평균,,2025★(붙임2) 2025년도 제2회 지방공무원 임용 필기시험 합격선 (2).pdf,
대구,공무원,2025,2회,공개경쟁,,,녹지,산림자원,9급,일반,13,137,10.5:1,100,73.0,7.7:1,16,82,과목평균,,2025★(붙임2) 2025년도 제2회 지방공무원 임용 필기시험 합격선 (2).pdf,
대구,공무원,2025,2회,공개경쟁,,,환경,일반환경,9급,일반,8,90,11.2:1,56,62.2,7.0:1,9,86,과목평균,,2025★(붙임2) 2025년도 제2회 지방공무원 임용 필기시험 합격선 (2).pdf,
대구,공무원,2025,2회,공개경쟁,,,시설,도시계획,9급,일반,4,47,11.8:1,35,74.5,8.8:1,6,77,과목평균,,2025★(붙임2) 2025년도 제2회 지방공무원 임용 필기시험 합격선 (2).pdf,
대구,공무원,2025,2회,공개경쟁,,,시설,일반토목,9급,일반,80,358,4.5:1,228,63.7,2.9:1,100,66,과목평균,,2025★(붙임2) 2025년도 제2회 지방공무원 임용 필기시험 합격선 (2).pdf,
대구,공무원,2025,2회,공개경쟁,,,시설,건축,9급,일반,29,145,5.0:1,97,66.9,3.3:1,34,71,과목평균,,2025★(붙임2) 2025년도 제2회 지방공무원 임용 필기시험 합격선 (2).pdf,
대구,공무원,2025,2회,공개경쟁,,,시설,지적,9급,일반,4,68,17.0:1,44,64.7,11.0:1,6,77,과목평균,,2025★(붙임2) 2025년도 제2회 지방공무원 임용 필기시험 합격선 (2).pdf,
대구,공무원,2025,2회,공개경쟁,,,방송통신,통신기술,9급,일반,5,74,14.8:1,46,62.2,9.2:1,8,79,과목평균,,2025★(붙임2) 2025년도 제2회 지방공무원 임용 필기시험 합격선 (2).pdf,
인천,공무원,2023,1회,공개경쟁,시·구,,간호,간호,8급,일반,13,235,18.1:1,178,75.7,13.7:1,20,89,과목평균,,2023 인천.pdf,총점445
인천,공무원,2023,1회,공개경쟁,강화군,,간호,간호,8급,일반,1,16,16.0:1,13,81.2,13.0:1,3,82,과목평균,,2023 인천.pdf,총점410
인천,공무원,2023,1회,공개경쟁,시·구,,행정,일반행정,9급,일반,164,2860,17.4:1,2128,74.4,13.0:1,243,89,과목평균,,2023 인천.pdf,총점445
인천,공무원,2023,1회,공개경쟁,강화군,,행정,일반행정,9급,일반,16,82,5.1:1,68,82.9,4.2:1,19,80,과목평균,,2023 인천.pdf,총점400
인천,공무원,2023,1회,공개경쟁,옹진군,,행정,일반행정,9급,일반,18,108,6.0:1,82,75.9,4.6:1,23,78,과목평균,,2023 인천.pdf,총점390
인천,공무원,2023,1회,공개경쟁,시·구,,행정,일반행정,9급,장애인,16,69,4.3:1,50,72.5,3.1:1,9,49,과목평균,,2023 인천.pdf,총점245
인천,공무원,2023,1회,공개경쟁,강화군,,행정,일반행정,9급,장애인,3,2,0.7:1,2,100.0,0.7:1,0,,과목평균,,2023 인천.pdf,미선발
인천,공무원,2023,1회,공개경쟁,옹진군,,행정,일반행정,9급,장애인,5,1,0.2:1,1,100.0,0.2:1,0,,과목평균,,2023 인천.pdf,미선발
인천,공무원,2023,1회,공개경쟁,시·구,,행정,일반행정,9급,저소득층,11,83,7.5:1,57,68.7,5.2:1,13,70,과목평균,,2023 인천.pdf,총점350
인천,공무원,2023,1회,공개경쟁,강화군,,행정,일반행정,9급,저소득층,1,2,2.0:1,2,100.0,2.0:1,1,66,과목평균,,2023 인천.pdf,총점330
인천,공무원,2023,1회,공개경쟁,옹진군,,행정,일반행정,9급,저소득층,2,2,1.0:1,2,100.0,1.0:1,0,,과목평균,,2023 인천.pdf,미선발
인천,공무원,2023,1회,공개경쟁,시·구,,세무,지방세,9급,일반,21,391,18.6:1,275,70.3,13.1:1,25,82,과목평균,,2023 인천.pdf,총점410
인천,공무원,2023,1회,공개경쟁,시·구,,세무,지방세,9급,장애인,5,4,0.8:1,4,100.0,0.8:1,0,,과목평균,,2023 인천.pdf,미선발
인천,공무원,2023,1회,공개경쟁,시·구,,전산,전산,9급,일반,6,139,23.2:1,90,64.7,15.0:1,8,86,과목평균,,2023 인천.pdf,총점430
인천,공무원,2023,1회,공개경쟁,옹진군,,전산,전산,9급,일반,1,9,9.0:1,5,55.6,5.0:1,3,59,과목평균,,2023 인천.pdf,총점295
인천,공무원,2023,1회,공개경쟁,시·구,,사회복지,사회복지,9급,일반,50,694,13.9:1,541,78.0,10.8:1,68,81,과목평균,,2023 인천.pdf,총점405
인천,공무원,2023,1회,공개경쟁,강화군,,사회복지,사회복지,9급,일반,1,10,10.0:1,8,80.0,8.0:1,3,72,과목평균,,2023 인천.pdf,총점360
인천,공무원,2023,1회,공개경쟁,옹진군,,사회복지,사회복지,9급,일반,2,18,9.0:1,16,88.9,8.0:1,4,64,과목평균,,2023 인천.pdf,총점320
인천,공무원,2023,1회,공개경쟁,시·구,,사회복지,사회복지,9급,장애인,6,20,3.3:1,15,75.0,2.5:1,0,,과목평균,,2023 인천.pdf,미선발
인천,공무원,2023,1회,공개경쟁,옹진군,,사회복지,사회복지,9급,장애인,1,0,0.0:1,0,,0.0:1,0,,과목평균,,2023 인천.pdf,미선발
인천,공무원,2023,1회,공개경쟁,시·구,,사회복지,사회복지,9급,저소득층,3,33,11.0:1,26,78.8,8.7:1,5,64,과목평균,,2023 인천.pdf,총점320
인천,공무원,2023,1회,공개경쟁,시·구,,사서,사서,9급,일반,4,75,18.8:1,43,57.3,10.8:1,9,73,과목평균,,2023 인천.pdf,총점365
인천,공무원,2023,1회,공개경쟁,시·구,,사서,사서,9급,장애인,1,1,1.0:1,1,100.0,1.0:1,0,,과목평균,,2023 인천.pdf,미선발
인천,공무원,2023,1회,공개경쟁,시·구,,공업,일반기계,9급,일반,17,98,5.8:1,66,67.3,3.9:1,23,77,과목평균,,2023 인천.pdf,총점385
인천,공무원,2023,1회,공개경쟁,시·구,,공업,일반기계,9급,저소득층,1,1,1.0:1,1,100.0,1.0:1,0,,과목평균,,2023 인천.pdf,미선발
인천,공무원,2023,1회,공개경쟁,시·구,,공업,일반전기,9급,일반,9,101,11.2:1,67,66.3,7.4:1,11,78,과목평균,,2023 인천.pdf,총점390
인천,공무원,2023,1회,공개경쟁,시·구,,공업,일반전기,9급,저소득층,1,0,0.0:1,0,,0.0:1,0,,과목평균,,2023 인천.pdf,미선발
인천,공무원,2023,1회,공개경쟁,시·구,,공업,일반화공,9급,일반,3,28,9.3:1,17,60.7,5.7:1,5,86,과목평균,,2023 인천.pdf,총점430
인천,공무원,2023,1회,공개경쟁,시·구,,농업,일반농업,9급,일반,3,34,11.3:1,28,82.4,9.3:1,6,83,과목평균,,2023 인천.pdf,총점415
인천,공무원,2023,1회,공개경쟁,시·구,,농업,축산,9급,일반,3,15,5.0:1,13,86.7,4.3:1,5,75,과목평균,,2023 인천.pdf,총점375
인천,공무원,2023,1회,공개경쟁,시·구,,녹지,산림자원,9급,일반,15,62,4.1:1,43,69.4,2.9:1,18,83,과목평균,,2023 인천.pdf,총점415
인천,공무원,2023,1회,공개경쟁,강화군,,녹지,산림자원,9급,일반,1,11,11.0:1,7,63.6,7.0:1,1,62,과목평균,,2023 인천.pdf,총점310
인천,공무원,2023,1회,공개경쟁,옹진군,,녹지,산림자원,9급,일반,1,6,6.0:1,5,83.3,5.0:1,2,69,과목평균,,2023 인천.pdf,총점345
